TERYT Gminy,Gmina,Powiat,Województwo,Liczba komisji,Liczba uwzględnionych komisji,Komisja otrzymała kart do głosowania,Liczba wyborców uprawnionych do głosowania,Nie wykorzystano kart do głosowania,"Liczba wyborców, którym wydano karty do głosowania w lokalu wyborczym","Liczba wyborców, którym wysłano pakiety wyborcze","Liczba wyborców, którym wydano karty do głosowania w lokalu wyborczym oraz w głosowaniu korespondencyjnym (łącznie)",Liczba wyborców głosujących przez pełnomocnika,Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania,Liczba otrzymanych kopert zwrotnych,"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu","Liczba kopert zwrotnych, w których oświadczenie nie było podpisane","Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania","Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania",Liczba kopert na kartę do głosowania wrzuconych do urny,Liczba kart wyjętych z urny,W tym liczba kart wyjętych z kopert na kartę do głosowania,Liczba kart nieważnych,Liczba kart ważnych,Liczba głosów nieważnych,W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów,W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata,W tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata,Liczba głosów ważnych oddanych łącznie na wszystkich kandydatów,NAWROCKI Karol Tadeusz,TRZASKOWSKI Rafał Kazimierz
280201,m. Braniewo,braniewski,warmińsko-mazurskie,10,10,11911.0,11555.0,4435.0,7476.0,7.0,7483.0,29.0,214.0,7.0,0.0,0.0,0.0,0.0,7.0,7483.0,7.0,0.0,7483.0,60.0,38.0,22.0,0.0,7423.0,3178.0,4245.0
280202,gm. Braniewo,braniewski,warmińsko-mazurskie,9,9,4376.0,4390.0,1892.0,2484.0,0.0,2484.0,4.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,2484.0,0.0,0.0,2484.0,17.0,12.0,5.0,0.0,2467.0,1494.0,973.0
280203,gm. Frombork,braniewski,warmińsko-mazurskie,4,4,2734.0,2637.0,1142.0,1592.0,0.0,1592.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.0,0.0,0.0,1592.0,16.0,6.0,10.0,0.0,1576.0,692.0,884.0
280204,gm. Lelkowo,braniewski,warmińsko-mazurskie,4,4,2009.0,1965.0,1017.0,992.0,0.0,992.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,0.0,0.0,992.0,13.0,6.0,7.0,0.0,979.0,597.0,382.0
280205,gm. Pieniężno,braniewski,warmińsko-mazurskie,7,7,4319.0,4357.0,1793.0,2526.0,1.0,2527.0,8.0,98.0,1.0,0.0,0.0,0.0,0.0,1.0,2527.0,1.0,0.0,2527.0,14.0,8.0,6.0,0.0,2513.0,1413.0,1100.0
280206,gm. Płoskinia,braniewski,warmińsko-mazurskie,4,4,1806.0,1784.0,807.0,999.0,0.0,999.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,999.0,6.0,3.0,3.0,0.0,993.0,577.0,416.0
280207,gm. Wilczęta,braniewski,warmińsko-mazurskie,4,4,2051.0,2022.0,972.0,1079.0,0.0,1079.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,0.0,0.0,1079.0,15.0,4.0,11.0,0.0,1064.0,603.0,461.0
280301,m. Działdowo,działdowski,warmińsko-mazurskie,14,14,15438.0,15107.0,5226.0,10212.0,1.0,10213.0,15.0,137.0,1.0,0.0,0.0,0.0,0.0,1.0,10212.0,1.0,0.0,10212.0,79.0,45.0,34.0,0.0,10133.0,4874.0,5259.0
280302,gm. Działdowo,działdowski,warmińsko-mazurskie,21,21,7165.0,7199.0,2908.0,4257.0,1.0,4258.0,1.0,60.0,1.0,0.0,0.0,0.0,0.0,1.0,4258.0,1.0,0.0,4258.0,32.0,12.0,20.0,0.0,4226.0,2831.0,1395.0
280303,gm. Iłowo-Osada,działdowski,warmińsko-mazurskie,8,8,5102.0,5222.0,1760.0,3342.0,2.0,3344.0,7.0,46.0,2.0,0.0,0.0,0.0,0.0,2.0,3344.0,2.0,0.0,3344.0,28.0,11.0,17.0,0.0,3316.0,2159.0,1157.0
280304,gm. Lidzbark,działdowski,warmińsko-mazurskie,15,15,10340.0,10263.0,4036.0,6304.0,6.0,6310.0,25.0,144.0,5.0,0.0,0.0,0.0,0.0,5.0,6309.0,5.0,0.0,6309.0,63.0,26.0,37.0,0.0,6246.0,3897.0,2349.0
280305,gm. Płośnica,działdowski,warmińsko-mazurskie,11,11,4150.0,4138.0,1578.0,2572.0,0.0,2572.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2572.0,0.0,0.0,2572.0,33.0,12.0,21.0,0.0,2539.0,1745.0,794.0
280306,gm. Rybno,działdowski,warmińsko-mazurskie,9,9,5273.0,5356.0,1796.0,3477.0,0.0,3477.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3477.0,0.0,0.0,3477.0,28.0,9.0,19.0,0.0,3449.0,2314.0,1135.0
280401,gm. Elbląg,elbląski,warmińsko-mazurskie,8,8,5598.0,5675.0,1972.0,3626.0,2.0,3628.0,3.0,78.0,2.0,1.0,0.0,0.0,0.0,1.0,3627.0,1.0,0.0,3627.0,33.0,17.0,16.0,0.0,3594.0,1780.0,1814.0
280402,gm. Godkowo,elbląski,warmińsko-mazurskie,4,4,2180.0,2164.0,992.0,1188.0,0.0,1188.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0,0.0,0.0,1188.0,10.0,3.0,7.0,0.0,1178.0,768.0,410.0
280403,gm. Gronowo Elbląskie,elbląski,warmińsko-mazurskie,4,4,3598.0,3593.0,1463.0,2135.0,0.0,2135.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.0,0.0,0.0,2135.0,21.0,8.0,13.0,0.0,2114.0,1019.0,1095.0
280404,gm. Markusy,elbląski,warmińsko-mazurskie,6,6,2961.0,2990.0,1202.0,1759.0,3.0,1762.0,3.0,19.0,2.0,0.0,0.0,0.0,0.0,2.0,1761.0,2.0,1.0,1760.0,15.0,6.0,9.0,0.0,1745.0,1040.0,705.0
280405,gm. Milejewo,elbląski,warmińsko-mazurskie,2,2,2525.0,2537.0,837.0,1688.0,0.0,1688.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.0,0.0,0.0,1688.0,19.0,11.0,8.0,0.0,1669.0,895.0,774.0
280406,gm. Młynary,elbląski,warmińsko-mazurskie,4,4,3285.0,3303.0,1258.0,2027.0,0.0,2027.0,5.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2027.0,0.0,0.0,2027.0,24.0,12.0,12.0,0.0,2003.0,1035.0,968.0
280407,gm. Pasłęk,elbląski,warmińsko-mazurskie,18,18,13898.0,13922.0,5281.0,8617.0,5.0,8622.0,13.0,153.0,5.0,1.0,0.0,0.0,0.0,4.0,8620.0,4.0,1.0,8619.0,74.0,34.0,40.0,0.0,8545.0,3889.0,4656.0
280408,gm. Rychliki,elbląski,warmińsko-mazurskie,3,3,2762.0,2759.0,1294.0,1468.0,0.0,1468.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.0,0.0,0.0,1468.0,17.0,16.0,1.0,0.0,1451.0,806.0,645.0
280409,gm. Tolkmicko,elbląski,warmińsko-mazurskie,9,9,4621.0,4772.0,1647.0,2974.0,1.0,2975.0,5.0,171.0,1.0,0.0,0.0,0.0,0.0,1.0,2975.0,1.0,0.0,2975.0,21.0,11.0,10.0,0.0,2954.0,1454.0,1500.0
280501,m. Ełk,ełcki,warmińsko-mazurskie,22,22,41926.0,41563.0,16192.0,25737.0,5.0,25742.0,43.0,553.0,3.0,0.0,0.0,0.0,0.0,3.0,25739.0,3.0,1.0,25738.0,193.0,101.0,92.0,0.0,25545.0,12952.0,12593.0
280502,gm. Ełk,ełcki,warmińsko-mazurskie,17,17,9366.0,9313.0,3648.0,5717.0,1.0,5718.0,4.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,5717.0,0.0,0.0,5717.0,44.0,10.0,34.0,0.0,5673.0,3102.0,2571.0
280503,gm. Kalinowo,ełcki,warmińsko-mazurskie,7,7,4762.0,4858.0,2211.0,2551.0,0.0,2551.0,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2551.0,0.0,0.0,2551.0,24.0,6.0,18.0,0.0,2527.0,1776.0,751.0
280504,gm. Prostki,ełcki,warmińsko-mazurskie,8,8,5213.0,5213.0,2563.0,2650.0,2.0,2652.0,4.0,55.0,2.0,0.0,0.0,0.0,0.0,2.0,2652.0,2.0,0.0,2652.0,25.0,8.0,17.0,0.0,2627.0,1797.0,830.0
280505,gm. Stare Juchy,ełcki,warmińsko-mazurskie,4,4,2695.0,2813.0,1134.0,1561.0,1.0,1562.0,3.0,80.0,1.0,0.0,0.0,0.0,0.0,1.0,1562.0,1.0,0.0,1562.0,12.0,7.0,5.0,0.0,1550.0,870.0,680.0
280601,m. Giżycko,giżycki,warmińsko-mazurskie,13,13,20438.0,20580.0,6763.0,13675.0,10.0,13685.0,17.0,764.0,10.0,0.0,0.0,0.0,0.0,10.0,13685.0,10.0,0.0,13685.0,123.0,65.0,58.0,0.0,13562.0,5237.0,8325.0
280604,gm. Giżycko,giżycki,warmińsko-mazurskie,19,19,7188.0,7588.0,1888.0,5300.0,2.0,5302.0,3.0,578.0,2.0,0.0,0.0,0.0,0.0,2.0,5302.0,2.0,0.0,5302.0,51.0,32.0,19.0,0.0,5251.0,2223.0,3028.0
280605,gm. Kruklanki,giżycki,warmińsko-mazurskie,4,4,2277.0,2446.0,714.0,1563.0,0.0,1563.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.0,0.0,0.0,1563.0,12.0,5.0,7.0,0.0,1551.0,653.0,898.0
280606,gm. Miłki,giżycki,warmińsko-mazurskie,3,3,2918.0,3042.0,1022.0,1896.0,0.0,1896.0,1.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,1896.0,0.0,0.0,1896.0,14.0,9.0,5.0,0.0,1882.0,1025.0,857.0
280608,gm. Ryn,giżycki,warmińsko-mazurskie,7,7,4074.0,4467.0,1330.0,2745.0,0.0,2745.0,6.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,2746.0,0.0,2.0,2744.0,27.0,13.0,14.0,0.0,2717.0,1364.0,1353.0
280610,gm. Wydminy,giżycki,warmińsko-mazurskie,11,11,4617.0,4661.0,1841.0,2776.0,0.0,2776.0,4.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2776.0,0.0,0.0,2776.0,29.0,14.0,15.0,0.0,2747.0,1602.0,1145.0
280701,m. Iława,iławski,warmińsko-mazurskie,19,19,25173.0,25025.0,7497.0,17676.0,9.0,17685.0,35.0,569.0,8.0,0.0,0.0,0.0,0.0,8.0,17685.0,8.0,1.0,17684.0,149.0,85.0,64.0,0.0,17535.0,7430.0,10105.0
280702,m. Lubawa,iławski,warmińsko-mazurskie,4,4,7246.0,7317.0,2111.0,5135.0,2.0,5137.0,6.0,52.0,2.0,1.0,0.0,0.0,0.0,1.0,5135.0,1.0,0.0,5135.0,42.0,20.0,22.0,0.0,5093.0,2783.0,2310.0
280703,gm. Iława,iławski,warmińsko-mazurskie,16,16,9566.0,9834.0,3204.0,6362.0,4.0,6366.0,6.0,186.0,4.0,0.0,0.0,0.0,0.0,4.0,6366.0,4.0,0.0,6366.0,62.0,33.0,29.0,0.0,6304.0,3544.0,2760.0
280704,gm. Kisielice,iławski,warmińsko-mazurskie,10,10,4320.0,4336.0,1785.0,2535.0,0.0,2535.0,5.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2535.0,0.0,0.0,2535.0,14.0,7.0,7.0,0.0,2521.0,1693.0,828.0
280705,gm. Lubawa,iławski,warmińsko-mazurskie,10,10,7790.0,7965.0,2502.0,5288.0,0.0,5288.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,5288.0,0.0,0.0,5288.0,32.0,11.0,21.0,0.0,5256.0,3922.0,1334.0
280706,gm. Susz,iławski,warmińsko-mazurskie,11,11,8818.0,8754.0,3680.0,5138.0,1.0,5139.0,9.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0,5139.0,1.0,0.0,5139.0,37.0,22.0,15.0,0.0,5102.0,3102.0,2000.0
280707,gm. Zalewo,iławski,warmińsko-mazurskie,4,4,4872.0,5003.0,2056.0,2816.0,2.0,2818.0,9.0,84.0,2.0,0.0,0.0,0.0,0.0,2.0,2818.0,2.0,0.0,2818.0,19.0,6.0,13.0,0.0,2799.0,1515.0,1284.0
280801,m. Kętrzyn,kętrzyński,warmińsko-mazurskie,16,16,19038.0,18784.0,6910.0,12126.0,9.0,12135.0,16.0,226.0,9.0,0.0,0.0,0.0,0.0,9.0,12136.0,9.0,2.0,12134.0,99.0,54.0,45.0,0.0,12035.0,5080.0,6955.0
280802,gm. Barciany,kętrzyński,warmińsko-mazurskie,5,5,4358.0,4289.0,2172.0,2186.0,2.0,2188.0,9.0,29.0,2.0,0.0,0.0,0.0,0.0,2.0,2188.0,2.0,0.0,2188.0,20.0,10.0,10.0,0.0,2168.0,1316.0,852.0
280803,gm. Kętrzyn,kętrzyński,warmińsko-mazurskie,12,12,5797.0,5840.0,2644.0,3153.0,0.0,3153.0,4.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,3153.0,0.0,0.0,3153.0,22.0,10.0,12.0,0.0,3131.0,1701.0,1430.0
280804,gm. Korsze,kętrzyński,warmińsko-mazurskie,10,10,7080.0,6828.0,3443.0,3637.0,3.0,3640.0,17.0,21.0,3.0,0.0,0.0,0.0,0.0,3.0,3640.0,3.0,0.0,3640.0,30.0,17.0,13.0,0.0,3610.0,2129.0,1481.0
280805,gm. Reszel,kętrzyński,warmińsko-mazurskie,11,11,5491.0,5489.0,2219.0,3272.0,2.0,3274.0,6.0,173.0,2.0,0.0,0.0,0.0,0.0,2.0,3273.0,2.0,1.0,3272.0,25.0,13.0,12.0,0.0,3247.0,1581.0,1666.0
280806,gm. Srokowo,kętrzyński,warmińsko-mazurskie,5,5,2781.0,2763.0,1245.0,1536.0,0.0,1536.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,0.0,1536.0,9.0,5.0,4.0,0.0,1527.0,837.0,690.0
280901,m. Lidzbark Warmiński,lidzbarski,warmińsko-mazurskie,11,11,10998.0,10864.0,3774.0,7224.0,3.0,7227.0,18.0,213.0,3.0,0.0,0.0,0.0,0.0,3.0,7226.0,3.0,0.0,7226.0,66.0,24.0,42.0,0.0,7160.0,2872.0,4288.0
280902,gm. Kiwity,lidzbarski,warmińsko-mazurskie,7,7,2220.0,2420.0,776.0,1444.0,0.0,1444.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,0.0,0.0,1444.0,12.0,7.0,5.0,0.0,1432.0,923.0,509.0
280903,gm. Lidzbark Warmiński,lidzbarski,warmińsko-mazurskie,10,10,4795.0,4940.0,2020.0,2775.0,0.0,2775.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,2775.0,0.0,0.0,2775.0,25.0,13.0,12.0,0.0,2750.0,1502.0,1248.0
280904,gm. Lubomino,lidzbarski,warmińsko-mazurskie,4,4,2578.0,2543.0,1237.0,1341.0,1.0,1342.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,1342.0,1.0,0.0,1342.0,18.0,7.0,11.0,0.0,1324.0,827.0,497.0
280905,gm. Orneta,lidzbarski,warmińsko-mazurskie,9,9,8337.0,8207.0,3474.0,4863.0,1.0,4864.0,27.0,101.0,1.0,0.0,0.0,0.0,0.0,1.0,4864.0,1.0,4.0,4860.0,37.0,20.0,17.0,0.0,4823.0,2420.0,2403.0
281001,m. Mrągowo,mrągowski,warmińsko-mazurskie,13,13,15165.0,15131.0,5026.0,10139.0,1.0,10140.0,21.0,288.0,1.0,0.0,0.0,0.0,0.0,1.0,10139.0,1.0,0.0,10139.0,99.0,62.0,37.0,0.0,10040.0,4406.0,5634.0
281002,gm. Mikołajki,mrągowski,warmińsko-mazurskie,7,7,6365.0,6645.0,2007.0,4358.0,1.0,4359.0,9.0,633.0,1.0,0.0,0.0,0.0,0.0,1.0,4359.0,1.0,0.0,4359.0,30.0,10.0,20.0,0.0,4329.0,1909.0,2420.0
281003,gm. Mrągowo,mrągowski,warmińsko-mazurskie,12,12,6053.0,6220.0,2239.0,3814.0,2.0,3816.0,10.0,186.0,2.0,0.0,0.0,0.0,0.0,2.0,3816.0,2.0,3.0,3813.0,30.0,16.0,14.0,0.0,3783.0,1859.0,1924.0
281004,gm. Piecki,mrągowski,warmińsko-mazurskie,11,11,5570.0,5823.0,2102.0,3468.0,1.0,3469.0,3.0,199.0,1.0,0.0,0.0,0.0,0.0,1.0,3469.0,1.0,0.0,3469.0,26.0,11.0,15.0,0.0,3443.0,1981.0,1462.0
281005,gm. Sorkwity,mrągowski,warmińsko-mazurskie,6,6,3402.0,3508.0,1284.0,2118.0,0.0,2118.0,4.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,2117.0,0.0,0.0,2117.0,17.0,13.0,4.0,0.0,2100.0,1104.0,996.0
281101,gm. Janowiec Kościelny,nidzicki,warmińsko-mazurskie,5,5,2333.0,2373.0,869.0,1464.0,0.0,1464.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,0.0,1464.0,15.0,8.0,7.0,0.0,1449.0,1124.0,325.0
281102,gm. Janowo,nidzicki,warmińsko-mazurskie,4,4,1918.0,1905.0,716.0,1202.0,0.0,1202.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.0,0.0,0.0,1202.0,7.0,4.0,3.0,0.0,1195.0,833.0,362.0
281103,gm. Kozłowo,nidzicki,warmińsko-mazurskie,9,9,4198.0,4227.0,1846.0,2352.0,0.0,2352.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2352.0,0.0,0.0,2352.0,17.0,7.0,10.0,0.0,2335.0,1613.0,722.0
281104,gm. Nidzica,nidzicki,warmińsko-mazurskie,20,20,15173.0,15245.0,5242.0,9931.0,6.0,9937.0,16.0,189.0,6.0,0.0,0.0,0.0,0.0,6.0,9936.0,6.0,2.0,9934.0,99.0,49.0,50.0,0.0,9835.0,5328.0,4507.0
281201,m. Nowe Miasto Lubawskie,nowomiejski,warmińsko-mazurskie,7,7,7585.0,7495.0,2641.0,4944.0,0.0,4944.0,41.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,4943.0,0.0,0.0,4943.0,45.0,20.0,25.0,0.0,4898.0,2314.0,2584.0
281202,gm. Biskupiec,nowomiejski,warmińsko-mazurskie,14,14,6718.0,6813.0,2567.0,4151.0,0.0,4151.0,6.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,4151.0,0.0,0.0,4151.0,37.0,20.0,17.0,0.0,4114.0,2560.0,1554.0
281203,gm. Grodziczno,nowomiejski,warmińsko-mazurskie,12,12,4477.0,4577.0,1480.0,2997.0,0.0,2997.0,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2997.0,0.0,0.0,2997.0,25.0,10.0,15.0,0.0,2972.0,2247.0,725.0
281204,gm. Kurzętnik,nowomiejski,warmińsko-mazurskie,13,13,6571.0,6784.0,2110.0,4461.0,0.0,4461.0,6.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,4461.0,0.0,0.0,4461.0,33.0,19.0,14.0,0.0,4428.0,2983.0,1445.0
281205,gm. Nowe Miasto Lubawskie,nowomiejski,warmińsko-mazurskie,13,13,6016.0,6157.0,2136.0,3880.0,0.0,3880.0,8.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3880.0,0.0,0.0,3880.0,30.0,18.0,12.0,0.0,3850.0,2441.0,1409.0
281303,gm. Kowale Oleckie,olecki,warmińsko-mazurskie,6,6,3445.0,3479.0,1700.0,1745.0,0.0,1745.0,5.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.0,0.0,0.0,1745.0,15.0,4.0,11.0,0.0,1730.0,1060.0,670.0
281304,gm. Olecko,olecki,warmińsko-mazurskie,19,19,15394.0,15143.0,6173.0,9221.0,2.0,9223.0,28.0,188.0,2.0,1.0,0.0,0.0,0.0,1.0,9222.0,1.0,0.0,9222.0,65.0,39.0,26.0,0.0,9157.0,4948.0,4209.0
281305,gm. Świętajno,olecki,warmińsko-mazurskie,5,5,2718.0,2753.0,1236.0,1482.0,1.0,1483.0,5.0,53.0,1.0,0.0,0.0,0.0,0.0,1.0,1483.0,1.0,0.0,1483.0,3.0,2.0,1.0,0.0,1480.0,895.0,585.0
281306,gm. Wieliczki,olecki,warmińsko-mazurskie,6,6,2377.0,2325.0,1047.0,1330.0,0.0,1330.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.0,0.0,0.0,1330.0,15.0,4.0,11.0,0.0,1315.0,921.0,394.0
281401,gm. Barczewo,olsztyński,warmińsko-mazurskie,22,22,14009.0,14100.0,4627.0,9382.0,6.0,9388.0,11.0,174.0,6.0,0.0,3.0,0.0,0.0,3.0,9385.0,3.0,1.0,9384.0,75.0,34.0,41.0,0.0,9309.0,4002.0,5307.0
281402,gm. Biskupiec,olsztyński,warmińsko-mazurskie,27,27,13518.0,13484.0,5435.0,8083.0,11.0,8094.0,25.0,150.0,11.0,0.0,0.0,0.0,0.0,11.0,8093.0,11.0,0.0,8093.0,72.0,31.0,41.0,0.0,8021.0,3659.0,4362.0
281403,gm. Dobre Miasto,olsztyński,warmińsko-mazurskie,18,18,11438.0,11504.0,4309.0,7130.0,4.0,7134.0,11.0,219.0,4.0,0.0,0.0,0.0,0.0,4.0,7135.0,4.0,1.0,7134.0,73.0,28.0,45.0,0.0,7061.0,3720.0,3341.0
281404,gm. Dywity,olsztyński,warmińsko-mazurskie,17,17,10215.0,10326.0,2614.0,7601.0,2.0,7603.0,5.0,147.0,2.0,0.0,0.0,0.0,0.0,2.0,7602.0,2.0,0.0,7602.0,81.0,48.0,33.0,0.0,7521.0,2967.0,4554.0
281405,gm. Gietrzwałd,olsztyński,warmińsko-mazurskie,6,6,5186.0,5387.0,1376.0,3810.0,3.0,3813.0,5.0,238.0,3.0,0.0,0.0,0.0,0.0,3.0,3813.0,3.0,0.0,3813.0,41.0,16.0,25.0,0.0,3772.0,1521.0,2251.0
281406,gm. Jeziorany,olsztyński,warmińsko-mazurskie,11,11,5518.0,5519.0,2379.0,3139.0,1.0,3140.0,10.0,39.0,1.0,0.0,0.0,0.0,0.0,1.0,3140.0,1.0,0.0,3140.0,32.0,12.0,20.0,0.0,3108.0,1765.0,1343.0
281407,gm. Jonkowo,olsztyński,warmińsko-mazurskie,6,6,5871.0,5910.0,1793.0,4078.0,0.0,4078.0,6.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,4078.0,0.0,1.0,4077.0,43.0,26.0,17.0,0.0,4034.0,1608.0,2426.0
281408,gm. Kolno,olsztyński,warmińsko-mazurskie,3,3,2228.0,2228.0,1020.0,1208.0,0.0,1208.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.0,0.0,0.0,1208.0,11.0,3.0,8.0,0.0,1197.0,727.0,470.0
281409,gm. Olsztynek,olsztyński,warmińsko-mazurskie,21,21,9968.0,10291.0,3322.0,6646.0,5.0,6651.0,10.0,245.0,5.0,0.0,0.0,0.0,0.0,5.0,6651.0,5.0,1.0,6650.0,60.0,27.0,33.0,0.0,6590.0,3235.0,3355.0
281410,gm. Purda,olsztyński,warmińsko-mazurskie,8,8,6757.0,7060.0,2026.0,4731.0,6.0,4737.0,9.0,140.0,6.0,0.0,0.0,0.0,0.0,6.0,4738.0,6.0,1.0,4737.0,49.0,18.0,31.0,0.0,4688.0,2021.0,2667.0
281411,gm. Stawiguda,olsztyński,warmińsko-mazurskie,15,15,9704.0,10493.0,1343.0,8361.0,8.0,8369.0,6.0,303.0,8.0,0.0,0.0,0.0,0.0,8.0,8368.0,8.0,0.0,8368.0,81.0,39.0,42.0,0.0,8287.0,2733.0,5554.0
281412,gm. Świątki,olsztyński,warmińsko-mazurskie,6,6,2824.0,2861.0,1205.0,1619.0,0.0,1619.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.0,0.0,0.0,1619.0,14.0,7.0,7.0,0.0,1605.0,935.0,670.0
281501,m. Ostróda,ostródzki,warmińsko-mazurskie,19,19,23009.0,23183.0,7134.0,15875.0,4.0,15879.0,34.0,492.0,4.0,0.0,0.0,0.0,0.0,4.0,15878.0,4.0,0.0,15878.0,116.0,72.0,44.0,0.0,15762.0,5986.0,9776.0
281502,gm. Dąbrówno,ostródzki,warmińsko-mazurskie,6,6,3009.0,3085.0,1242.0,1767.0,0.0,1767.0,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.0,0.0,0.0,1767.0,24.0,6.0,18.0,0.0,1743.0,1038.0,705.0
281503,gm. Grunwald,ostródzki,warmińsko-mazurskie,6,6,3905.0,3978.0,1700.0,2205.0,1.0,2206.0,1.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,2206.0,1.0,0.0,2206.0,18.0,6.0,12.0,0.0,2188.0,1333.0,855.0
281504,gm. Łukta,ostródzki,warmińsko-mazurskie,6,6,3299.0,3490.0,1196.0,2103.0,0.0,2103.0,4.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,2103.0,0.0,0.0,2103.0,18.0,8.0,10.0,0.0,2085.0,972.0,1113.0
281505,gm. Małdyty,ostródzki,warmińsko-mazurskie,4,4,4357.0,4390.0,1993.0,2364.0,0.0,2364.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,0.0,2364.0,15.0,4.0,11.0,0.0,2349.0,1266.0,1083.0
281506,gm. Miłakowo,ostródzki,warmińsko-mazurskie,5,5,3908.0,3924.0,1682.0,2226.0,1.0,2227.0,10.0,47.0,1.0,0.0,0.0,0.0,0.0,1.0,2227.0,1.0,1.0,2226.0,18.0,7.0,11.0,0.0,2208.0,1211.0,997.0
281507,gm. Miłomłyn,ostródzki,warmińsko-mazurskie,5,5,3633.0,3788.0,1307.0,2326.0,0.0,2326.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.0,0.0,0.0,2325.0,15.0,6.0,9.0,0.0,2310.0,1095.0,1215.0
281508,gm. Morąg,ostródzki,warmińsko-mazurskie,29,29,17283.0,17510.0,6298.0,10985.0,10.0,10995.0,21.0,288.0,10.0,0.0,0.0,0.0,0.0,10.0,10995.0,10.0,0.0,10995.0,79.0,32.0,47.0,0.0,10916.0,5235.0,5681.0
281509,gm. Ostróda,ostródzki,warmińsko-mazurskie,21,21,11807.0,12197.0,4131.0,7676.0,2.0,7678.0,12.0,152.0,2.0,0.0,0.0,0.0,0.0,2.0,7678.0,2.0,0.0,7678.0,68.0,41.0,27.0,0.0,7610.0,3947.0,3663.0
281601,gm. Biała Piska,piski,warmińsko-mazurskie,12,12,8058.0,8072.0,3634.0,4424.0,1.0,4425.0,7.0,57.0,1.0,0.0,0.0,0.0,0.0,1.0,4425.0,1.0,0.0,4425.0,28.0,8.0,20.0,0.0,4397.0,3037.0,1360.0
281602,gm. Orzysz,piski,warmińsko-mazurskie,8,8,6394.0,6818.0,2354.0,4040.0,0.0,4040.0,9.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,4040.0,0.0,0.0,4040.0,43.0,16.0,27.0,0.0,3997.0,2275.0,1722.0
